Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"303.1149","Pseudomonas putida NBRC 14671",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","NBRC 14671",,,,,,,,,,,,,,,,,,,,"Good","2023-02-15T00:00:00Z",,,"PRJDB15195","SAMD00576516","GCA_030159595.1",,"BSKJ00000000",,,"NovaSeq 6000","297x","SPAdes v. 3.13.0",,,85,5793231,61.915215,5,487636,74,2,,5360,98.7,97.3,,100,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-08T01:07:22.866Z","2023-07-08T01:07:22.866Z"
"303.1150","Pseudomonas putida JCM 20188",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","JCM 20188",,,,,,,,,,,,,,,,,,,,"Good","2023-02-15T00:00:00Z",,,"PRJDB15195","SAMD00576513","GCA_030159535.1",,"BSKG00000000",,,"NovaSeq 6000","242x","SPAdes v. 3.13.0",,,108,6201866,62.10028,8,237077,78,4,,5791,98.7,97,,100,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-08T01:07:36.458Z","2023-07-08T01:07:36.458Z"
"303.1151","Pseudomonas putida NBRC 110474",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","NBRC 110474",,,,,,,,,,,,,,,,,,,,"Good","2023-02-15T00:00:00Z",,,"PRJDB15195","SAMD00576519","GCA_030159655.1",,"BSKM00000000",,,"NovaSeq 6000","240x","SPAdes v. 3.13.0",,,133,6066026,62.969147,8,212494,70,3,,5739,98.7,95.9,0.7,100,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-08T01:07:32.932Z","2023-07-08T01:07:32.932Z"
"303.1152","Pseudomonas putida NBRC 109347",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","NBRC 109347",,,,,,,,,,,,,,,,,,,,"Good","2023-02-15T00:00:00Z",,,"PRJDB15195","SAMD00576518","GCA_030159635.1",,"BSKL00000000",,,"NovaSeq 6000","244x","SPAdes v. 3.13.0",,,82,5723681,63.134476,8,252047,76,2,,5367,98.8,95.3,4.9,100,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-08T01:07:29.862Z","2023-07-08T01:07:29.862Z"
"303.1153","Pseudomonas putida JCM 20066",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","JCM 20066",,,,,,,,,,,,,,,,,,,,"Good","2023-02-15T00:00:00Z",,,"PRJDB15195","SAMD00576520","GCA_030159675.1",,"BSKN00000000",,,"HiSeq X Ten","637x","SPAdes v. 3.13.0",,,125,6317210,62.15913,12,202501,69,3,,5711,98.9,96.1,,100,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-08T01:08:06.269Z","2023-07-08T01:08:06.269Z"
"303.1154","Pseudomonas putida NBRC 12996",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","NBRC 12996",,,,,,,,,,,,,,,,,,,,"Good","2023-02-15T00:00:00Z",,,"PRJDB15195","SAMD00576515","GCA_030159575.1",,"BSKI00000000",,,"NovaSeq 6000","277x","SPAdes v. 3.13.0",,,120,5796075,62.606983,11,170476,68,4,,5490,98.7,96.5,,100,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-08T01:07:56.577Z","2023-07-08T01:07:56.577Z"
"303.1155","Pseudomonas putida JCM 13061",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","JCM 13061",,,,"MLST.pputida.226",,,,,,,,,,,,,,,,"Good","2023-02-15T00:00:00Z",,,"PRJDB15195","SAMD00576508","GCA_030159475.1",,"BSKD00000000",,,"NovaSeq 6000","301x","SPAdes v. 3.13.0",,,132,6473766,61.782257,12,168507,78,5,,6196,98.9,96.5,,100,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-08T01:08:09.880Z","2023-07-08T01:08:09.880Z"
"303.1156","Pseudomonas putida JCM 20028",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","JCM 20028",,,,,,,,,,,,,,,,,,,,"Good","2023-02-15T00:00:00Z",,,"PRJDB15195","SAMD00576511","GCA_030159515.1",,"BSKF00000000",,,"NovaSeq 6000","258x","SPAdes v. 3.13.0",,,93,5784640,61.91502,7,325254,72,2,,5386,98.7,97.4,,100,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-08T01:07:50.853Z","2023-07-08T01:07:50.853Z"
"303.1157","Pseudomonas putida NBRC 15366",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","NBRC 15366",,,,,,,,,,,,,,,,,,,,"Good","2023-02-15T00:00:00Z",,,"PRJDB15195","SAMD00576517","GCA_030159615.1",,"BSKK00000000",,,"NovaSeq 6000","322x","SPAdes v. 3.13.0",,,97,5669176,62.973495,8,252557,70,5,,5290,99,97.1,,100,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-08T01:07:47.418Z","2023-07-08T01:07:47.418Z"
"303.1170","Pseudomonas putida CGMCC 1.3136",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","CGMCC 1.3136",,,,"MLST.pputida.2",,,,,,,,,,,,,,,,"Good","2023-07-18T00:00:00Z",,,"PRJNA623878","SAMN14559935","GCA_030505095.1",,"JABFDU000000000",,,"Illumina HiSeq","279x","SOAPdenovo v. 2",,,71,6090004,62.40418,11,210766,66,6,,5612,98.9,96.5,,100,,"CGMCC",,"2018-12",2018,,"China",,,,"Asia","China: CGMCC",,,,,,,,,,,"sample_type:whole organism",,"2023-08-02T20:00:54.642Z","2023-08-02T20:00:54.642Z"
"303.1171","Pseudomonas putida CGMCC 1.6309",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","CGMCC 1.6309",,,,"MLST.pputida.2",,,,,,,,,,,,,,,,"Good","2023-07-18T00:00:00Z",,,"PRJNA623878","SAMN14559936","GCA_030505105.1",,"JABFDT000000000",,,"Illumina HiSeq","216x","SOAPdenovo v. 2",,,70,6090782,62.405254,11,210766,66,5,,5615,98.9,96.5,,100,,"CGMCC",,"2018-12",2018,,"China",,,,"Asia","China: CGMCC",,,,,,,,,,,"sample_type:whole organism",,"2023-08-02T20:01:04.405Z","2023-08-02T20:01:04.405Z"
"303.1172","Pseudomonas putida NRRL-18668",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","NRRL-18668",,,,"MLST.pputida.246",,,,,,,,,,,,,,,,"Good","2023-07-18T00:00:00Z",,,"PRJNA623878","SAMN14559939","GCA_030505135.1",,"JABFDQ000000000",,,"Illumina HiSeq","257x","SOAPdenovo v. 2",,,67,6530287,61.792736,7,247266,68,6,,6219,98.7,96.7,,100,,"CGMCC",,"2018-12",2018,,"China",,,,"Asia","China: CGMCC",,,,,,,,,,,"sample_type:whole organism",,"2023-08-02T20:01:13.812Z","2023-08-02T20:01:13.812Z"
"303.1173","Pseudomonas putida KT2440",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","Complete","KT2440",,,,"MLST.pputida.69",,,,,,,,,,,,,,,,"Good","2023-07-12T00:00:00Z","35641501",,"PRJNA836759","SAMN28173431","GCA_030440385.1",,"CP097524",,,"Illumina","160x","GENEIOUS v. 2022_03",,,1,6181897,61.523926,1,6181897,75,22,,5754,99.6,99,,100,,,,"2022-03",2022,,"Denmark",,,,"Europe","Denmark: Lyngby",,,,,,,,,,,"sample_type:cell culture",,"2023-08-02T20:01:17.540Z","2023-08-02T20:01:17.540Z"
"303.1186","Pseudomonas putida MRSN365855",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","Complete","MRSN365855",,,,"MLST.pputida.69",,,,,,,,,,,,,,,,"Good","2023-08-12T00:00:00Z",,,"PRJNA1000639","SAMN36811527","GCA_030717425.1",,"CP132007,CP132009,CP132008",,,"Illumina NextSeq; Oxford Nanopore MinION","40.0x","Unicycler v. 0.4.0",,2,3,6390575,61.58745,1,6277483,76,22,,5968,99.6,98.5,,100,,"respiratory",,"2016-01-27",2016,,"Thailand",,,,"Asia","Thailand",,"Homo sapiens","Human",,,"Infection","Human",,,,,,"2023-09-07T03:20:36.047Z","2023-09-07T03:20:36.047Z"
"303.1187","Pseudomonas putida MT19",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","MT19",,,,,,,,,,,,,,,,,,,,"Good","2023-08-17T00:00:00Z",,,"PRJNA999621","SAMN36744145","GCA_030784165.1",,"JAUTCG000000000",,,"Illumina NovaSeq","161.86x","SPAdes v. 0.4.4",,,102,5718299,61.966976,10,188314,69,2,,5405,99,97.7,,100,,,,"2021-05-27",2021,,"Canada",,,,"North America","Canada: Opinicon, Stinkpot Bay",,"Sternotherus odoratus",,,,,,,,,"sample_type:Cell Culture",,"2023-09-07T04:40:11.470Z","2023-09-07T04:40:11.470Z"
"303.1188","Pseudomonas putida MT21",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","MT21",,,,"MLST.pputida.167",,,,,,,,,,,,,,,,"Good","2023-08-17T00:00:00Z",,,"PRJNA999621","SAMN36744146","GCA_030784235.1",,"JAUTCF000000000",,,"Illumina NovaSeq","159.51x","SPAdes v. 0.4.4",,,85,6229537,62.003517,9,238284,68,2,,5840,98.7,96.9,,100,,,,"2021-05-27",2021,,"Canada",,,,"North America","Canada: Opinicon, Stinkpot Bay",,"Sternotherus odoratus",,,,,,,,,"sample_type:Cell Culture",,"2023-09-07T04:40:28.566Z","2023-09-07T04:40:28.566Z"
"303.1189","Pseudomonas putida BE61",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","BE61",,,,,,,,,,,,,,,,,,,,"Good","2023-08-18T00:00:00Z",,,"PRJNA709284","SAMN18247766","GCA_030803625.1",,"JAURTY000000000",,,"Illumina","223.0x","SPAdes v. 3.14.1",,,41,6730268,60.194942,8,320058,58,3,,6242,99.1,96.7,5.5,98.6,,,,,,,"USA",,,,"North America","USA: Ithaca, New York",,,,,,,,,,,,,"2023-09-07T04:42:14.535Z","2023-09-07T04:42:14.535Z"
"303.1190","Pseudomonas putida LACPHL-BACT-2023-00015",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","LACPHL-BACT-2023-00015",,,,"MLST.pputida.266",,,,,,,,,,,,,,,,"Good","2023-08-22T00:00:00Z",,,"PRJNA1004324","SAMN36985096","GCA_030851925.1",,"JAVDLU000000000",,,"Illumina MiSeq","152.87x","Shovill-SKESA v. v1.1.0",,,91,6718735,62.09605,16,141731,65,6,,6364,78.1,75.6,1.2,61,,"urine",,"2023-01-03",2023,,"USA",,,,"North America","USA: California, Los Angeles County",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:whole organism",,"2023-09-07T05:47:23.933Z","2023-09-07T05:47:23.933Z"
"303.1200","Pseudomonas putida Fux382_bin7",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","Fux382_bin7",,,,,,,,,,,,,,,,,,,,"Good","2023-09-07T00:00:00Z",,,"PRJNA732531","SAMN21241358","GCA_031253595.1",,"JAIRWB000000000",,,"Illumina NovaSeq","96x","MEGAHIT v. 1.2.8",,,111,5575714,63.20466,26,75242,56,3,,5015,94.5,91.5,,97.1,,"termite gut",,"2017-06-19",2017,,"Cameroon",,,,"Africa","Cameroon: Ebogo II, Mbalmayo",,"Furculitermes sp.",,,,,,,,,"sample_type:metagenomic assembly;sample_type:metagenomic assembly",,"2023-09-29T13:36:43.278Z","2023-09-29T13:36:43.278Z"
"303.1206","Pseudomonas putida L2890",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","Complete","L2890",,,,,,,,,,,,,,,,,,,,"Good","2023-09-23T00:00:00Z",,,"PRJNA1014128","SAMN37319580","GCA_031844645.1",,"CP134602,CP134603",,,"Oxford Nanopore","201X","Unicycler v. 0.4.9",,1,2,6733472,61.218716,1,6302573,80,22,,6371,99,96.8,,100,,"stool",,"2020-10-16",2020,,"China",,,,"Asia","China: Hangzhou",,"Homo sapiens","Human",,,"Diarrhea","Human",,,,"collected_by:Hao Xu",,"2023-10-29T23:27:10.344Z","2023-10-29T23:27:10.344Z"
"303.1207","Pseudomonas putida CTOTU46728",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","CTOTU46728",,,,,,,,,,,,,,,,,,,,"Good","2023-09-26T00:00:00Z","36760505",,"PRJNA850115","SAMN29156348","GCA_031975395.1",,"DALYNG000000000",,,"Illumina","6.8x","SPAdes v. 3.15.2",,,266,5928661,62.501534,50,34065,43,,,5539,97.9,93.8,2.2,100,,"urban",,"2013-07-08",2013,,"USA",,,,"North America","USA",,,,,,,,,,,"sample_type:metagenomic assembly",,"2023-10-30T00:19:11.170Z","2023-10-30T00:19:11.170Z"
"303.1208","Pseudomonas putida CTOTU46975",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","CTOTU46975",,,,,,,,,,,,,,,,,,,,"Poor","2023-09-26T00:00:00Z","36760505",,"PRJNA850115","SAMN29159029","GCA_031978405.1",,"DALZCX000000000",,,"Illumina","3.8x","SPAdes v. 3.15.2",,,1837,3584450,63.20744,566,2074,12,,,4682,88.1,76.4,12.8,90.4,"High contig L50;Low contig N50;Too many contigs","urban",,"2013-07-15",2013,,"USA",,,,"North America","USA",,,,,,,,,,,"sample_type:metagenomic assembly",,"2023-10-30T00:24:56.011Z","2023-10-30T00:24:56.011Z"
"303.1209","Pseudomonas putida CTOTU47149",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","CTOTU47149",,,,,,,,,,,,,,,,,,,,"Good","2023-09-26T00:00:00Z","36760505",,"PRJNA850115","SAMN29159156","GCA_031983105.1",,"DALYYA000000000",,,"Illumina","4.9x","SPAdes v. 3.15.2",,,750,4612630,62.407833,189,7296,41,2,,5162,81,75.7,4.9,72.1,,"urban",,"2013-07-16",2013,,"USA",,,,"North America","USA",,,,,,,,,,,"sample_type:metagenomic assembly",,"2023-10-30T00:35:44.412Z","2023-10-30T00:35:44.412Z"
"303.1210","Pseudomonas putida CTOTU50156",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","CTOTU50156",,,,,,,,,,,,,,,,,,,,"Good","2023-09-27T00:00:00Z","36760505",,"PRJNA850115","SAMN29163428","GCA_032085835.1",,"DAMCWU000000000",,,"Illumina","38.3x","SPAdes v. 3.15.2",,,167,6275106,63.212727,23,90481,47,1,,5838,98.7,95.8,1.4,100,,"urban",,"2013-08-07",2013,,"USA",,,,"North America","USA",,,,,,,,,,,"sample_type:metagenomic assembly",,"2023-10-30T02:15:18.451Z","2023-10-30T02:15:18.451Z"
"303.1211","Pseudomonas putida CTOTU50031",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","CTOTU50031",,,,,,,,,,,,,,,,,,,,"Good","2023-09-27T00:00:00Z","36760505",,"PRJNA850115","SAMN29163313","GCA_032114855.1",,"DAMCSJ000000000",,,"Illumina","9.3x","SPAdes v. 3.15.2",,,153,5741014,62.75549,24,75495,34,,,5298,93,91.4,,25,,"urban",,"2013-08-06",2013,,"USA",,,,"North America","USA",,,,,,,,,,,"sample_type:metagenomic assembly",,"2023-10-30T02:49:38.568Z","2023-10-30T02:49:38.568Z"
"303.1212","Pseudomonas putida mt-2",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","Complete","mt-2",,,,"MLST.pputida.69",,,,,,,,,,,,"genotype:fadAdelta, fadBdelta",,,,"Good","2023-10-15T00:00:00Z",,,"PRJNA607328","SAMN37648163","GCA_032681205.1",,"CP136395",,,"Illumina MiSeq, Oxford Nanopore MiniION","55.49x","Unicycler v. v0.4.9b",,,1,6183439,61.523384,1,6183439,77,22,,5751,99.6,99,,100,,,,,,,,,,,,,,,,,,,,,,,"sample_type:whole organism",,"2023-10-30T06:53:13.581Z","2023-10-30T06:53:13.581Z"
"303.1213","Pseudomonas putida ERR9968928_bin.6_MetaWRAP_v1.3_MAG",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","ERR9968928_bin.6_MetaWRAP_v1.3_MAG",,,,"MLST.pputida.70",,,,,,,,,,,,,,,,"Good","2023-09-30T00:00:00Z",,,"PRJEB65351","SAMEA114444622","GCA_963517475.1",,"CAUQFC000000000",,,,,,,,71,6427873,61.843597,10,186766,54,,,5993,98.8,95.6,,100,,"oral metagenome",,"2007-12-04",2007,,"Australia",,,,"Oceania","Australia",,,,,,,,,,,,,"2023-10-30T08:22:55.492Z","2023-10-30T08:22:55.492Z"
"303.1214","Pseudomonas putida ERR9968835_bin.25_MetaWRAP_v1.3_MAG",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","ERR9968835_bin.25_MetaWRAP_v1.3_MAG",,,,,,,,,,,,,,,,,,,,"Good","2023-09-30T00:00:00Z",,,"PRJEB65351","SAMEA114444362","GCA_963517685.1",,"CAUQHA000000000",,,,,,,,125,6111218,63.963043,26,77906,40,,,5503,92.9,91.2,,97.1,,"oral metagenome",,"2007-04-30",2007,,"Australia",,,,"Oceania","Australia",,,,,,,,,,,,,"2023-10-30T08:23:38.325Z","2023-10-30T08:23:38.325Z"
